% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=113433, Tue Oct 18 13:13:26 2022
1 6 2.0891791495802634 1.0000250003125026 1.0 1.0 1.0000250003125026
2 12 1.5676666194061484 1.0264838423733635 0.9543194750211205 0.9543194750211205 1.0264838423733635
3 18 1.2587089847994373 0.9044328294417766 0.8470565403465647 0.8470565403465647 0.9044328294417766
4 24 1.1130728886669212 0.8642339842315309 0.6937301086296707 0.6937301086296707 0.8642339842315309
5 30 0.8563649676056754 0.8526659729212289 0.5790707903965293 0.5790707903965293 0.8526659729212289
6 36 0.7240370792953611 0.7814516887610041 0.49281199186841773 0.49281199186841773 0.7814516887610041
7 42 0.676338872158559 0.7602245880163534 0.42006822353739565 0.42006822353739565 0.7602245880163534
8 48 0.5403322166010134 0.6176104840562263 0.43602860954618805 0.43602860954618805 0.6176104840562263
9 54 0.4299663620419935 0.5643708698955102 0.3809338835581057 0.3809338835581057 0.5643708698955102
10 60 0.38664947670303135 0.4978251793390551 0.33874453666041565 0.33874453666041565 0.4978251793390551
11 66 0.3417172153384613 0.4908494972452594 0.28758850946817327 0.28758850946817327 0.4908494972452594
12 72 0.3138358121711925 0.47438220584726576 0.25718088449817517 0.25718088449817517 0.47438220584726576
13 78 0.22495202865369263 0.4648714736151959 0.2204026940398144 0.2204026940398144 0.4648714736151959
14 84 0.20183538227839581 0.42483589994657117 0.19574445309185654 0.19574445309185654 0.42483589994657117
15 90 0.18613361288181676 0.3499126357040837 0.19751180080312972 0.19751180080312972 0.3499126357040837
16 96 0.20477701778868754 0.3283056610013832 0.18618568507406225 0.18618568507406225 0.3283056610013832
17 102 0.1540849460392253 0.374323665236631 0.17302207243688353 0.17302207243688353 0.374323665236631
18 108 0.1379619104114216 0.34802297264136334 0.14753480783952497 0.14753480783952497 0.34802297264136334
19 114 0.12433262213436276 0.3565281410149998 0.1225230259902495 0.1225230259902495 0.3565281410149998
20 120 0.11318523494984022 0.3455716966496513 0.1063039601736225 0.1063039601736225 0.3455716966496513
21 126 0.13146370810951744 0.3655631197733192 0.0922951545130712 0.0922951545130712 0.3655631197733192
22 132 0.10138559919013836 0.3852422821431853 0.09713961471228337 0.09713961471228337 0.3852422821431853
23 138 0.07650525719919689 0.37530179315227014 0.0813130526131198 0.0813130526131198 0.37530179315227014
24 144 0.08396960541853504 0.32145388511405715 0.07652066010463097 0.07652066010463097 0.32145388511405715
25 150 0.11176178780974891 0.30316076159815847 0.08675354050418 0.08675354050418 0.30316076159815847
26 156 0.10649291103251948 0.2929928858413449 0.10457998329151336 0.10457998329151336 0.2929928858413449
27 162 0.10001276481669638 0.24536334486274625 0.1006314906900761 0.1006314906900761 0.24536334486274625
28 168 0.09590506740858815 0.23679130542662533 0.09513550146272788 0.09513550146272788 0.23679130542662533
29 174 0.09306873565121423 0.23232727906072867 0.09640039571560705 0.09640039571560705 0.23232727906072867
30 180 0.08794448511704786 0.21473048470155418 0.09938360726496334 0.09938360726496334 0.21473048470155418
31 186 0.09384831469315029 0.198205732162003 0.09639647573103262 0.09639647573103262 0.198205732162003
32 192 0.10017671655710601 0.18207613639001305 0.10110865938856442 0.10110865938856442 0.18207613639001305
33 198 0.08363740152329802 0.1548632309738875 0.11869659706292972 0.11869659706292972 0.1548632309738875
34 204 0.0708300837804192 0.14035550030655358 0.10852524274624552 0.10852524274624552 0.14035550030655358
